,Transformation parameter epsilon,RMS myeloma PLM,Parameter A,Parameter gamma,Inverse parameter A,Inverse parameter gamma
150,0.4167217518396465,0.6267238725131363,5.0396592476495096e-08,4.274471118228886,2.9922286264801277e-07,4.274471118228886
151,0.4194998968519108,0.6267392777649651,5.0033402795413976e-08,4.2734783318447445,3.004900246831007e-07,4.2734783318447445
152,0.4222780418641751,0.6267550574061379,4.967284604355917e-08,4.272486660993885,3.0176112501552847e-07,4.272486660993885
153,0.4250561868764394,0.6267712240124721,4.9314885642049434e-08,4.271496178423966,3.030360736377958e-07,4.271496178423966
154,0.42783433188870373,0.6267877591412568,4.8959521564828826e-08,4.270506801305074,3.043149821093847e-07,4.270506801305074
155,0.43061247690096804,0.6268046853380879,4.8606685850004036e-08,4.269518741876305,3.055975777313816e-07,4.269518741876305
156,0.43339062191323235,0.6268219876076475,4.825641531315243e-08,4.268531757293838,3.0688417975234914e-07,4.268531757293838
157,0.43616876692549666,0.626839655539123,4.7908661287117875e-08,4.267545978642484,3.081746216001601e-07,4.267545978642484
158,0.438946911937761,0.6268577404316733,4.7563332672493226e-08,4.266561729063638,3.0946847773669877e-07,4.266561729063638
159,0.4417250569500253,0.6268761673948735,4.722053806693235e-08,4.265578445567859,3.107664943919597e-07,4.265578445567859
160,0.4445032019622896,0.6268949647910849,4.6880251797675514e-08,4.264596156102473,3.120686397552599e-07,4.264596156102473
161,0.4472813469745539,0.6269141241482842,4.654232015863784e-08,4.263615475759899,3.133740994031895e-07,4.263615475759899
162,0.4500594919868182,0.6269336974880324,4.6206787355799286e-08,4.26263612531907,3.1468324102716844e-07,4.26263612531907
163,0.4528376369990825,0.6269536062902483,4.587369901864421e-08,4.261657816360096,3.1599645714738933e-07,4.261657816360096
164,0.45561578201134684,0.6269738970510562,4.5542971239236125e-08,4.260680852399608,3.1731334052061273e-07,4.260680852399608
165,0.45839392702361115,0.6269945407617493,4.521462881318007e-08,4.259705038711932,3.186341570146696e-07,4.259705038711932
166,0.46117207203587546,0.6270155601686274,4.488860599620921e-08,4.258730601483637,3.1995860059036213e-07,4.258730601483637
167,0.46395021704813977,0.6270369424334499,4.4564903964550716e-08,4.257757456863369,3.2128678608834006e-07,4.257757456863369
168,0.4667283620604041,0.6270586777368444,4.424355508133642e-08,4.25678537019627,3.2261903742969633e-07,4.25678537019627
169,0.4695065070726684,0.6270807953201909,4.392439579817482e-08,4.255815042850218,3.239543899708874e-07,4.255815042850218
170,0.4722846520849327,0.6271032587835835,4.360755818523197e-08,4.254845765293105,3.252938215253703e-07,4.254845765293105
171,0.475062797097197,0.6271260860385773,4.3292958224741885e-08,4.253877861812748,3.2663688475455303e-07,4.253877861812748
172,0.4778409421094613,0.6271492565410391,4.298060732282448e-08,4.252911198693168,3.279837666913859e-07,4.252911198693168
173,0.48061908712172563,0.6271727989955004,4.267045058830752e-08,4.251945965453262,3.293342015592105e-07,4.251945965453262
174,0.48339723213398994,0.6271967000951392,4.236248909711299e-08,4.250982080008252,3.306883036459325e-07,4.250982080008252
175,0.48617537714625425,0.6272209368382203,4.2056721637107343e-08,4.250019470568426,3.320461752453365e-07,4.250019470568426
176,0.48895352215851856,0.627245527536927,4.17531107046614e-08,4.249058245540036,3.3340766199150543e-07,4.249058245540036
177,0.49173166717078287,0.6272704820521934,4.145163724801428e-08,4.24809842354837,3.347727355512493e-07,4.24809842354837
178,0.4945098121830472,0.6272957656553185,4.115231239168877e-08,4.247139871507045,3.3614158661097225e-07,4.247139871507045
179,0.4972879571953115,0.627321407366343,4.0855078717563865e-08,4.2461828038375495,3.3751390585184345e-07,4.2461828038375495
180,0.5000661022075757,0.6273474000086378,4.055993391770225e-08,4.24522715713193,3.38889781937217e-07,4.24522715713193
181,0.5028442472198401,0.6273737312198422,4.026687963017181e-08,4.2442728464254795,3.402693364711322e-07,4.2442728464254795
182,0.5056223922321044,0.6274003915506419,3.997590763792981e-08,4.243319836670463,3.4165262019143873e-07,4.243319836670463
183,0.5084005372443687,0.6274274181399805,3.9686935151749704e-08,4.242368484886714,3.4303910899502054e-07,4.242368484886714
184,0.511178682256633,0.6274547632431127,3.940002639673752e-08,4.241418379172335,3.444294032625119e-07,4.241418379172335
185,0.5139568272688974,0.6274824495975161,3.911513481096309e-08,4.240469687973315,3.458232542311981e-07,4.240469687973315
186,0.5167349722811616,0.6275104731656621,3.883222966819516e-08,4.239522500263222,3.4722052785026953e-07,4.239522500263222
187,0.519513117293426,0.6275388383800675,3.85513071714475e-08,4.238576761706489,3.4862130052149575e-07,4.238576761706489
188,0.5222912623056902,0.6275675215115496,3.827237118080534e-08,4.237632376104152,3.500257137630164e-07,4.237632376104152
189,0.5250694073179546,0.6275965625303924,3.7995354789884406e-08,4.236689632237162,3.514333312798418e-07,4.236689632237162
190,0.5278475523302188,0.6276258995015365,3.772048291457698e-08,4.235747215295863,3.528461266927091e-07,4.235747215295863
191,0.5306256973424832,0.6276555877143182,3.744716614370995e-08,4.234808309369234,3.542593064132671e-07,4.234808309369234
192,0.5334038423547475,0.6276855962518626,3.7175951474529505e-08,4.233869813068346,3.556775325127458e-07,4.233869813068346
193,0.5361819873670118,0.6277159288610503,3.6906614743590104e-08,4.232932895397199,3.570990408199248e-07,4.232932895397199
194,0.5389601323792761,0.6277465806093152,3.663916612778795e-08,4.231997425644253,3.5852402523085814e-07,4.231997425644253
195,0.5417382773915405,0.6277775632842503,3.637357964282601e-08,4.231063476557106,3.5995236974523855e-07,4.231063476557106
196,0.5445164224038047,0.6278088548393796,3.610984276536768e-08,4.230131046862132,3.613840722728769e-07,4.230131046862132
197,0.5472945674160691,0.6278404633327583,3.5847978979814346e-08,4.229199925970999,3.6281945272309957e-07,4.229199925970999
198,0.5500727124283333,0.6278724113292509,3.558786774204509e-08,4.228270738777544,3.642575382671639e-07,4.228270738777544
199,0.5528508574405977,0.6279046442529862,3.532961352674243e-08,4.227342807197134,3.6569937569790105e-07,4.227342807197134
200,0.555629002452862,0.6279372039137644,3.5073141563424295e-08,4.226416493042477,3.6714439587153724e-07,4.226416493042477
201,0.5584071474651263,0.6279700764022548,3.4818493679157975e-08,4.225491475650715,3.685930960043559e-07,4.225491475650715
202,0.5611852924773906,0.6280032412517241,3.456555040283968e-08,4.2245683936487515,3.700444681312609e-07,4.2245683936487515
203,0.5639634374896549,0.6280367189575756,3.4314411021950515e-08,4.223646581538178,3.7149955162040475e-07,4.223646581538178
204,0.5667415825019192,0.6280705116491591,3.40649782812648e-08,4.222726551420456,3.7295753086208564e-07,4.222726551420456
205,0.5695197275141836,0.6281045608775943,3.3817385217999994e-08,4.221807422534464,3.7441980407905254e-07,4.221807422534464
206,0.5722978725264478,0.6281389868453144,3.3571356095741746e-08,4.220890803458566,3.7588379253827196e-07,4.220890803458566
207,0.5750760175387122,0.6281736787772962,3.3327076868576697e-08,4.2199754906763145,3.7735141367604745e-07,4.2199754906763145
208,0.5778541625509764,0.628208689900014,3.308448129274595e-08,4.219061817988591,3.788221231701686e-07,4.219061817988591
209,0.5806323075632408,0.6282439516562688,3.2843627142993405e-08,4.218149353098403,3.802966172545015e-07,4.218149353098403
210,0.5834104525755051,0.6282795435161537,3.260437071113716e-08,4.217238922785022,3.8177354505883555e-07,4.217238922785022
211,0.5861885975877694,0.6283154268611957,3.236679361629001e-08,4.216329945120178,3.832538434803521e-07,4.216329945120178
