,Transformation parameter epsilon,RMS myeloma IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
73,0.23642554527147158,0.23642554527147158,0.053376284218098646,15.184444713853628,0.9987615389792417,0.1278663733767459,0.053376284218098646,15.184444713853628,0.9988490297742338,0.1278663733767459
74,0.23368531593795852,0.23368531593795852,0.04164252783734393,13.280794715012966,0.9990327904726705,0.12795752084257597,0.04164252783734393,13.280794715012966,0.9991023386733984,0.12795752084257597
75,0.23091374193321337,0.23091374193321337,0.03259629249161552,11.399827109912282,0.9992421313435068,0.12803876282971738,0.03259629249161552,11.399827109912282,0.9992975397548107,0.12803876282971738
76,0.23258240837265742,0.23258240837265742,0.041803810748718806,13.31689867122086,0.9990273966926921,0.1279761446913224,0.041803810748718806,13.31689867122086,0.9990989586683318,0.1279761446913224
77,0.2334036664130786,0.2334036664130786,0.046050320726606996,14.06531890695624,0.9989277670011912,0.12795482272420197,0.046050320726606996,14.06531890695624,0.999007400759486,0.12795482272420197
78,0.23322704052326218,0.23322704052326218,0.04838246675340279,14.442326061180925,0.9988725892573674,0.12793782667826184,0.04838246675340279,14.442326061180925,0.9989570873009972,0.12793782667826184
79,0.2320486593693428,0.2320486593693428,0.044309379339150995,13.770649962160661,0.9989665636420224,0.12797543957147534,0.044309379339150995,13.770649962160661,0.9990450486057059,0.12797543957147534
80,0.23133702995917996,0.23133702995917996,0.041528229417036266,13.277145638177208,0.9990305710412862,0.12800406071810505,0.041528229417036266,13.277145638177208,0.9991051253291788,0.12800406071810505
81,0.23115837250897747,0.23115837250897747,0.04176041614887496,13.323888941876225,0.9990243375610209,0.1280104204770691,0.04176041614887496,13.323888941876225,0.9991001828159302,0.1280104204770691
82,0.23017744437297954,0.23017744437297954,0.04131668723069414,13.241506775798683,0.9990338991403819,0.12801895574309535,0.04131668723069414,13.241506775798683,0.9991097871073354,0.12801895574309535
83,0.23286932862380522,0.23286932862380522,0.05514298002615366,15.457098799498523,0.9987098246708423,0.12792267065083332,0.05514298002615366,15.457098799498523,0.9988114676165631,0.12792267065083332
84,0.22993306471988068,0.22993306471988068,0.04431253705777651,13.782964147410452,0.9989621797660094,0.12800898597004637,0.04431253705777651,13.782964147410452,0.9990452649049822,0.12800898597004637
85,0.22859241589959609,0.22859241589959609,0.040486768600962036,13.093134916598698,0.99905092798652,0.12804663579372708,0.040486768600962036,13.093134916598698,0.9991278606586466,0.12804663579372708
86,0.22578093263119353,0.22578093263119353,0.03214963782513744,11.322554008684165,0.9992456261954554,0.1281203163983344,0.03214963782513744,11.322554008684165,0.9993076857530179,0.1281203163983344
87,0.22822813627108132,0.22822813627108132,0.041455936201196475,13.281362424644582,0.9990266131780942,0.12805352652806587,0.041455936201196475,13.281362424644582,0.9991070934406409,0.12805352652806587
88,0.22488091969763785,0.22488091969763785,0.03177523441025493,11.238583322744708,0.9992531717284596,0.12813777099834062,0.03177523441025493,11.238583322744708,0.9993158671145501,0.12813777099834062
89,0.2263735723817307,0.2263735723817307,0.03557207397214745,12.109804339003608,0.9991633168231502,0.12810695172706485,0.03557207397214745,12.109804339003608,0.9992340887768077,0.12810695172706485
90,0.22940451408482002,0.22940451408482002,0.053144063433472534,15.192489097532672,0.9987493088116567,0.1279888469258536,0.053144063433472534,15.192489097532672,0.9988551256666052,0.1279888469258536
91,0.22451088994024057,0.22451088994024057,0.035652474112018016,12.131583063102024,0.999160029549788,0.12812677396898178,0.035652474112018016,12.131583063102024,0.9992324615834391,0.12812677396898178
92,0.23205500006166854,0.23205500006166854,0.06673562487644247,16.93674863785215,0.9984271985883857,0.1278999999087825,0.06673562487644247,16.93674863785215,0.9985618324573605,0.1278999999087825
93,0.23021019772605486,0.23021019772605486,0.061222837692602554,16.281101345616033,0.9985558089330424,0.12794790766188296,0.061222837692602554,16.281101345616033,0.998680971370275,0.12794790766188296
94,0.22570713440763857,0.22570713440763857,0.04317847609810226,13.612305808844193,0.9989803379581683,0.12808813633969776,0.04317847609810226,13.612305808844193,0.9990704281874442,0.12808813633969776
95,0.22214864504739743,0.22214864504739743,0.03394701340265956,11.763347160852458,0.9991975678698808,0.12816408612976288,0.03394701340265956,11.763347160852458,0.9992694507188873,0.12816408612976288
96,0.2278567195085809,0.2278567195085809,0.05792579872012735,15.865162220406301,0.9986301388642205,0.1279944064599467,0.05792579872012735,15.865162220406301,0.9987524056005357,0.1279944064599467
97,0.22507773972405296,0.22507773972405296,0.04844072999873407,14.49933537519795,0.9988533481161516,0.12807040751158127,0.04844072999873407,14.49933537519795,0.9989571487563169,0.12807040751158127
98,0.22901062955757392,0.22901062955757392,0.06554043061742944,16.812944233499735,0.9984477043074413,0.12795184844909765,0.06554043061742944,16.812944233499735,0.9985881976172819,0.12795184844909765
99,0.22519314687172315,0.22519314687172315,0.05490235201000482,15.465019169183776,0.9986973299210927,0.12804462974848185,0.05490235201000482,15.465019169183776,0.9988180167783436,0.12804462974848185
100,0.29476172299545433,0.29476172299545433,0.3119704807807503,28.491898140662975,0.9926185695997689,0.12625115807489892,0.3119704807807503,28.491898140662975,0.9932234712724501,0.12625115807489892
101,0.2939239392808134,0.2939239392808134,0.30908411046268097,28.429461874703044,0.99267417795827,0.12629272005223666,0.30908411046268097,28.429461874703044,0.9932860674016256,0.12629272005223666
102,0.29350208101898734,0.29350208101898734,0.3076961519468503,28.39928252467825,0.9927007767370148,0.1263129895827708,0.3076961519468503,28.39928252467825,0.9933161856458231,0.1263129895827708
103,0.2930540997614404,0.2930540997614404,0.3062822891643557,28.368363267705885,0.9927280480087552,0.12633351533426332,0.3062822891643557,28.368363267705885,0.9933468961313784,0.12633351533426332
104,0.29258583432541213,0.29258583432541213,0.3048555702600076,28.33699086711129,0.9927556856146642,0.12635415211910975,0.3048555702600076,28.33699086711129,0.9933779111867524,0.12635415211910975
105,0.21649652123139126,0.21649652123139126,0.03226910316604436,11.409041057477145,0.9992297481394461,0.12825785641408805,0.03226910316604436,11.409041057477145,0.9993064283119133,0.12825785641408805
106,0.2161045047080459,0.2161045047080459,0.03402099215651587,11.815459589011212,0.9991873036034842,0.1282493951905491,0.03402099215651587,11.815459589011212,0.9992687637809557,0.1282493951905491
107,0.21650203675860297,0.21650203675860297,0.03806111834799529,12.680175412325873,0.9990901089111128,0.12822771338742614,0.03806111834799529,12.680175412325873,0.9991818534925972,0.12822771338742614
108,0.21404808898945393,0.21404808898945393,0.03227421580333469,11.41379285377412,0.999227769558487,0.12827716770848113,0.03227421580333469,11.41379285377412,0.999306493033875,0.12827716770848113
109,0.22153753924561664,0.22153753924561664,0.05814910152320872,15.940100808844676,0.9986068992686674,0.12810465394715978,0.05814910152320872,15.940100808844676,0.9987493501180469,0.12810465394715978
110,0.2150980039744296,0.2150980039744296,0.04270022221589142,13.572420521328008,0.9989759821470156,0.1282246931866985,0.04270022221589142,13.572420521328008,0.9990822980942421,0.1282246931866985
111,0.2883851074135783,0.2883851074135783,0.2935033276875546,28.08119461547868,0.9929776368304962,0.12651658047928555,0.2935033276875546,28.08119461547868,0.9936253960138873,0.12651658047928555
112,0.28781227582727575,0.28781227582727575,0.2921361812834406,28.049742287825783,0.9930044268380394,0.12653639118226204,0.2921361812834406,28.049742287825783,0.9936552800826856,0.12653639118226204
113,0.2871946999313225,0.2871946999313225,0.29067125553190254,28.01567542223312,0.9930336119802456,0.12655684419000301,0.29067125553190254,28.01567542223312,0.9936873301246367,0.12655684419000301
114,0.28653117482348583,0.28653117482348583,0.28904113982181334,27.977130264868688,0.9930668184821372,0.1265779230552752,0.28904113982181334,27.977130264868688,0.9937230145193449,0.1265779230552752
115,0.28596002629322786,0.28596002629322786,0.2878661013159824,27.95010897014015,0.993089194461445,0.1265967386337853,0.2878661013159824,27.95010897014015,0.9937487439403456,0.1265967386337853
116,0.2853104519009033,0.2853104519009033,0.2864148948858894,27.91579698288608,0.9931182444210084,0.12661687925930415,0.2864148948858894,27.91579698288608,0.9937805431263502,0.12661687925930415
117,0.28463192212100813,0.28463192212100813,0.28494246413022245,27.88079708814168,0.993147863361509,0.12663731770603412,0.28494246413022245,27.88079708814168,0.993812831007023,0.12663731770603412
118,0.28394773681882585,0.28394773681882585,0.2834734889467766,27.845643455483504,0.9931774672513841,0.12665753894812495,0.2834734889467766,27.845643455483504,0.9938450559319572,0.12665753894812495
119,0.2833048115431996,0.2833048115431996,0.2821647913770674,27.814420472252568,0.9932032886271538,0.12667658910764681,0.2821647913770674,27.814420472252568,0.9938737743935029,0.12667658910764681
120,0.2826051890330217,0.2826051890330217,0.2807576401680315,27.780540674376418,0.9932315290689957,0.12669651785054567,0.2807576401680315,27.780540674376418,0.9939046795090981,0.12669651785054567
121,0.2818744694630537,0.2818744694630537,0.27926896224246045,27.744287662942245,0.9932617951024748,0.12671676464406256,0.27926896224246045,27.744287662942245,0.9939373861327604,0.12671676464406256
122,0.2811601745410786,0.2811601745410786,0.277891185649781,27.710775596324066,0.9932894542269107,0.12673637985720793,0.277891185649781,27.710775596324066,0.9939676762367782,0.12673637985720793
123,0.2803994793247335,0.2803994793247335,0.2763967278249287,27.673961404630763,0.9933199868246441,0.12675662147250175,0.2763967278249287,27.673961404630763,0.9940005420410198,0.12675662147250175
124,0.2795670153138956,0.2795670153138956,0.2747676621148237,27.63342000281985,0.9933538254173269,0.12677800959329427,0.2747676621148237,27.63342000281985,0.9940363891166909,0.12677800959329427
125,0.27889181837734006,0.27889181837734006,0.273600299224086,27.604878735787434,0.9933765978104027,0.12679595322396123,0.273600299224086,27.604878735787434,0.9940620968287459,0.12679595322396123
126,0.2780962729075906,0.2780962729075906,0.2721201958212256,27.567811248320513,0.9934069745577516,0.12681599919723005,0.2721201958212256,27.567811248320513,0.9940946919696012,0.12681599919723005
127,0.2772871788319227,0.2772871788319227,0.27063948123323367,27.530506542072708,0.993437430295728,0.1268360216921808,0.27063948123323367,27.530506542072708,0.9941273151970529,0.1268360216921808
128,0.27649467664387445,0.27649467664387445,0.2693022725870414,27.496984188974864,0.993464471318843,0.12685546077974116,0.2693022725870414,27.496984188974864,0.9941568120122498,0.12685546077974116
129,0.2756610623902433,0.2756610623902433,0.2677996590863191,27.45860126997276,0.9934955856705532,0.12687538010624236,0.2677996590863191,27.45860126997276,0.9941899384913515,0.12687538010624236
130,0.27394752688564256,0.27394752688564256,0.2649137184173053,27.38468727279863,0.9935550994778405,0.126915331967203,0.2649137184173053,27.38468727279863,0.9942536430136655,0.126915331967203
131,0.273057049794188,0.273057049794188,0.26337938415623213,27.344761991323153,0.9935871737819659,0.1269355115988142,0.26337938415623213,27.344761991323153,0.9942875107570339,0.1269355115988142
