,Transformation parameter epsilon,RMS colon IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
6,0.00012369314294787673,0.5055059054043016,9.04770118303331,33.279063819116345,0.9812710700140285,0.0969329479105951,9.04770118303331,33.279063819116345,0.9815729126493496,0.0969329479105951
7,0.00014136359194043055,0.5055456118249352,9.056003773497082,33.28529308291032,0.9812139361278212,0.09692015256060726,9.056003773497082,33.28529308291032,0.9815589149783165,0.09692015256060726
8,0.00015903404093298436,0.5055897764897398,9.064287632308915,33.291502590712504,0.9811567373715855,0.09690740376227523,9.064287632308915,33.291502590712504,0.9815448563739976,0.09690740376227523
9,0.00017670448992553818,0.5056384441953373,9.07257273161063,33.297708647946905,0.981099436503183,0.09689467993858966,9.07257273161063,33.297708647946905,0.9815306998628593,0.09689467993858966
10,0.000194374938918092,0.5056915230907791,9.080826019362613,33.30388545475622,0.9810420932089353,0.096882023012077,9.080826019362613,33.30388545475622,0.9815165048886618,0.096882023012077
11,0.00021204538791064583,0.5057490844870943,9.08908523800008,33.31006227024751,0.9809846399124794,0.09686938377789803,9.08908523800008,33.31006227024751,0.9815022042206953,0.09686938377789803
12,0.00022971583690319965,0.5058111279632247,9.097344381327902,33.316235013008985,0.9809270861541457,0.09685677331892376,9.097344381327902,33.316235013008985,0.9814878075269335,0.09685677331892376
13,0.0002650567348883073,0.5059484272025928,9.113792000267424,33.32851185085012,0.98081180954978,0.09683171751079069,9.113792000267424,33.32851185085012,0.981458857409462,0.09683171751079069
14,0.0002827271838808611,0.5060237618113176,9.122005971870516,33.33463591622863,0.98075404045321,0.09681924017088425,9.122005971870516,33.33463591622863,0.9814442581128181,0.09681924017088425
15,0.0003180680818659687,0.5061878034355711,9.138404052848996,33.34684841939382,0.9806382575060018,0.09679440484401611,9.138404052848996,33.34684841939382,0.9814148282249257,0.09679440484401611
16,0.00033573853085852254,0.5062765761127334,9.146596799307595,33.35294342588846,0.9805802282360766,0.09678203478410544,9.146596799307595,33.35294342588846,0.9813999824144584,0.09678203478410544
17,0.00035340897985107635,0.5063698138511361,9.154773757919179,33.35902141715494,0.9805221299004303,0.09676970767193079,9.154773757919179,33.35902141715494,0.9813850718726815,0.09676970767193079
18,0.00037107942884363017,0.5064676633691747,9.162962430611332,33.3651050824761,0.9804639084663087,0.09675739727812134,9.162962430611332,33.3651050824761,0.9813700435273796,0.09675739727812134
19,0.000388749877836184,0.5065698926594882,9.171105060037824,33.37114796654966,0.9804056756912979,0.09674516463623357,9.171105060037824,33.37114796654966,0.9813550075467715,0.09674516463623357
20,0.0004064203268287378,0.5066768120143788,9.179266983691154,33.377202061380224,0.9803473062147775,0.09673293736577959,9.179266983691154,33.377202061380224,0.9813398403326526,0.09673293736577959
21,0.00042409077582129166,0.5067882298071441,9.187401339648439,33.38323035318742,0.9802888899314255,0.09672076855204464,9.187401339648439,33.38323035318742,0.9813246306254971,0.09672076855204464
22,0.0004417612248138455,0.5069043841026176,9.195549352641319,33.38926527450982,0.9802303480619013,0.09670861051802851,9.195549352641319,33.38926527450982,0.9813093007698777,0.09670861051802851
23,0.0004594316738063993,0.5070251098196991,9.203670646203403,33.395274877354865,0.9801717585366831,0.0966965082353489,9.203670646203403,33.395274877354865,0.9812939275603116,0.0966965082353489
24,0.0004771021227989531,0.5071506285621906,9.21180205233731,33.401288649758534,0.9801130494413747,0.09668442271972624,9.21180205233731,33.401288649758534,0.9812784403980801,0.09668442271972624
25,0.0004947725717915069,0.5072807728473783,9.219909585848992,33.4072795155993,0.9800542871243186,0.09667239074837418,9.219909585848992,33.4072795155993,0.9812629045397933,0.09667239074837418
26,0.0005124430207840607,0.5074157868773655,9.228021547708554,33.413269781471534,0.9799954169862944,0.09666037968131731,9.228021547708554,33.413269781471534,0.981247266296031,0.09666037968131731
27,0.0005301134697766146,0.5075556492207409,9.236129564625523,33.41925248041325,0.9799364560476195,0.09664839694170158,9.236129564625523,33.41925248041325,0.9812315423272151,0.09664839694170158
28,0.000583124816754276,0.508004559604681,9.260398163894537,33.4371339169773,0.9797590829448647,0.0966126757969618,9.260398163894537,33.4371339169773,0.9811839116935395,0.0966126757969618
29,0.0006007952657468298,0.5081641959699382,9.268476993733902,33.443077908660044,0.9796997809169321,0.0966008330555715,9.268476993733902,33.443077908660044,0.9811678679472653,0.0966008330555715
30,0.0006184657147393837,0.5083290818563175,9.27656567043226,33.449025571879616,0.9796403601945832,0.09658900522774354,9.27656567043226,33.449025571879616,0.981151711602125,0.09658900522774354
31,0.0006361361637319374,0.7761476563329771,2745.1312084913598,109.06258152041858,-1.7966723642071152,0.02438457571408659,2745.1312084913598,109.06258152041858,-1.7964507245445467,0.02438457571408659
32,0.0006538066127244913,0.5086744056589115,9.292696638078286,33.4608722189955,0.9795213131652635,0.09656547763509393,9.292696638078286,33.4608722189955,0.9811192086820183,0.09656547763509393
33,0.0006714770617170451,0.5088551980530287,9.300765956995201,33.46679236899862,0.9794616333403283,0.0965537475060333,9.300765956995201,33.46679236899862,0.9811028098033363,0.0965537475060333
